レースコード,レース日,レース場,レース回,締切時刻,取得日時,3連複_1=2=3,3連複_1=2=4,3連複_1=2=5,3連複_1=2=6,3連複_1=3=4,3連複_1=3=5,3連複_1=3=6,3連複_1=4=5,3連複_1=4=6,3連複_1=5=6,3連複_2=3=4,3連複_2=3=5,3連複_2=3=6,3連複_2=4=5,3連複_2=4=6,3連複_2=5=6,3連複_3=4=5,3連複_3=4=6,3連複_3=5=6,3連複_4=5=6,拡連複_1=2_下限,拡連複_1=2_上限,拡連複_1=3_下限,拡連複_1=3_上限,拡連複_1=4_下限,拡連複_1=4_上限,拡連複_1=5_下限,拡連複_1=5_上限,拡連複_1=6_下限,拡連複_1=6_上限,拡連複_2=3_下限,拡連複_2=3_上限,拡連複_2=4_下限,拡連複_2=4_上限,拡連複_2=5_下限,拡連複_2=5_上限,拡連複_2=6_下限,拡連複_2=6_上限,拡連複_3=4_下限,拡連複_3=4_上限,拡連複_3=5_下限,拡連複_3=5_上限,拡連複_3=6_下限,拡連複_3=6_上限,拡連複_4=5_下限,拡連複_4=5_上限,拡連複_4=6_下限,拡連複_4=6_上限,拡連複_5=6_下限,拡連複_5=6_上限,単勝_1,単勝_2,単勝_3,単勝_4,単勝_5,単勝_6,複勝_1_下限,複勝_1_上限,複勝_2_下限,複勝_2_上限,複勝_3_下限,複勝_3_上限,複勝_4_下限,複勝_4_上限,複勝_5_下限,複勝_5_上限,複勝_6_下限,複勝_6_上限
202609142105,2026-09-14,21,05R,10:31,2026-09-14T10:22:21.607545+09:00,1.6,4.5,13.5,40.7,6.4,17.8,51.8,19.6,47.5,114.0,27.1,142.5,285.0,81.4,142.5,285.0,142.5,285.0,570.0,95.0,1.0,1.0,1.0,2.2,2.7,7.3,5.4,15.3,12.5,34.8,1.3,4.2,3.2,9.1,4.8,13.5,36.2,103.5,4.9,17.6,55.5,212.2,0.0,0.0,16.8,53.0,0.0,0.0,0.0,0.0,1.0,69.7,69.7,34.8,23.2,69.7,1.0,1.0,2.1,286.2,1.8,245.4,2.4,343.4,2.4,343.4,2.4,343.4
202609140901,2026-09-14,09,01R,10:34,2026-09-14T10:24:25.674464+09:00,1.2,13.4,40.2,50.2,8.7,13.4,11.1,18.2,100.5,201.0,40.2,201.0,67.0,0.0,0.0,100.5,67.0,201.0,0.0,201.0,1.2,2.7,1.0,1.1,7.1,12.3,1.9,4.3,4.5,12.3,1.3,3.3,7.2,24.7,0.0,0.0,0.0,0.0,0.0,0.0,4.2,24.7,2.6,12.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,6.0,1.0,1.0,1.5,9.0,1.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0
202609141801,2026-09-14,18,01R,10:38,2026-09-14T10:28:27.027031+09:00,4.8,11.8,20.5,36.5,3.5,4.7,14.4,16.9,24.3,45.0,16.9,36.5,40.3,61.6,83.6,68.8,19.1,29.2,39.0,46.8,2.0,2.6,1.2,1.3,2.1,2.8,3.0,4.0,4.5,5.8,2.6,3.8,3.7,4.3,7.7,8.8,7.9,8.8,2.3,3.2,3.6,5.0,6.5,8.6,15.1,17.4,11.8,13.2,12.2,13.2,1.6,11.2,2.2,33.7,11.2,16.8,1.0,1.0,2.5,4.6,1.4,2.5,2.5,4.6,3.5,6.5,2.5,4.6
202609140801,2026-09-14,08,01R,10:43,2026-09-14T10:34:24.540599+09:00,5.2,38.3,27.9,23.5,18.4,2.7,3.3,32.3,35.7,9.4,54.5,60.9,60.9,103.5,207.1,103.5,73.9,73.9,24.0,73.9,2.7,6.8,1.0,1.0,7.5,18.9,1.8,3.0,1.5,2.4,4.2,11.4,0.0,0.0,6.0,10.1,7.6,13.4,7.5,19.4,2.7,5.1,2.3,4.7,47.0,76.1,45.5,76.8,8.7,10.9,1.0,24.3,6.0,24.3,0.0,24.3,1.0,1.1,2.8,5.2,1.0,1.5,7.8,15.0,7.8,15.0,4.1,7.6
202609140201,2026-09-14,02,01R,10:47,2026-09-14T10:38:26.481266+09:00,6.8,8.7,10.9,90.3,10.7,14.0,48.6,16.6,70.2,70.2,4.7,6.0,70.2,7.9,52.6,45.1,10.0,70.2,105.3,57.4,3.3,5.8,3.5,4.1,2.3,2.7,2.7,4.2,4.4,6.6,1.7,2.8,1.6,2.5,2.1,6.2,0.0,0.0,2.5,3.4,4.4,8.4,24.2,39.0,6.9,13.6,11.8,20.0,0.0,0.0,1.3,3.9,15.7,0.0,3.9,0.0,1.2,2.6,1.1,2.1,0.0,0.0,3.7,10.5,1.2,2.6,0.0,0.0
202609141006,2026-09-14,10,06R,10:50,2026-09-14T10:40:25.204393+09:00,26.3,5.1,21.3,7.8,15.4,24.9,40.7,28.0,7.4,40.7,16.0,37.3,40.7,17.2,3.9,37.3,28.0,26.3,112.1,14.4,3.9,4.9,12.6,14.2,3.5,4.3,13.2,14.2,5.8,7.3,3.8,4.9,1.3,1.5,4.0,4.9,1.9,2.6,2.6,3.1,12.8,14.2,7.3,9.5,4.7,5.7,1.3,1.7,7.7,9.5,1.1,0.0,0.0,2.9,0.0,11.6,2.2,7.1,1.1,2.8,0.0,0.0,1.0,1.5,0.0,0.0,1.6,4.7
202609140401,2026-09-14,04,01R,10:55,2026-09-14T10:46:22.989373+09:00,3.9,17.1,18.6,51.3,8.5,10.2,25.6,18.6,41.1,51.3,11.4,5.8,29.3,25.6,51.3,29.3,9.7,18.6,18.6,205.5,3.6,6.1,2.1,2.5,2.7,3.4,3.2,3.5,12.7,22.5,2.6,3.8,12.0,20.6,14.0,23.2,0.0,0.0,1.5,1.8,6.7,7.5,2.0,3.4,6.7,8.1,1.7,2.9,7.0,12.0,9.7,2.2,1.3,29.2,0.0,0.0,2.2,6.0,0.0,0.0,1.1,2.0,1.3,3.0,2.2,6.0,2.2,6.0
202609141102,2026-09-14,11,02R,10:58,2026-09-14T10:48:22.005731+09:00,12.9,16.2,0.0,129.7,4.0,14.4,25.9,25.9,64.8,0.0,5.1,43.2,14.4,18.5,18.5,129.7,8.6,4.9,64.8,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,1.1,6.3,0.0,0.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,2.6,6.3,4.8,12.7,0.0,0.0,4.5,0.0,1.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
202609142106,2026-09-14,21,06R,11:00,2026-09-14T10:50:32.181100+09:00,10.9,3.1,12.5,100.5,20.1,23.9,55.8,4.9,71.7,251.2,9.6,26.4,502.5,3.9,62.8,251.2,18.6,251.2,0.0,31.4,1.8,6.4,5.6,9.8,1.4,2.5,3.9,14.4,0.0,0.0,4.1,7.5,1.3,2.0,2.0,7.2,0.0,0.0,7.5,9.6,4.5,7.5,18.5,28.1,1.9,3.4,6.6,8.8,0.0,0.0,1.4,6.5,0.0,2.0,0.0,0.0,1.0,1.7,4.1,7.8,1.8,3.3,1.0,1.0,7.8,15.3,7.8,15.3
202609140902,2026-09-14,09,02R,11:03,2026-09-14T10:54:21.717165+09:00,4.8,9.6,11.5,19.2,11.5,4.1,11.5,28.8,19.2,11.5,11.5,0.0,28.8,28.8,57.7,28.8,0.0,57.7,19.2,57.7,2.2,7.5,0.0,0.0,0.0,0.0,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3.7,0.0,0.0,0.0,0.0,1.3,2.0,1.3,3.7,3.3,3.7,0.0,0.0,2.0,3.7,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.7,0.0,0.0
202609141802,2026-09-14,18,02R,11:08,2026-09-14T10:58:31.979533+09:00,4.6,3.7,22.8,21.4,4.0,21.9,21.4,13.5,15.6,73.0,17.6,68.4,99.6,43.8,40.5,121.7,24.9,17.3,136.9,35.3,1.4,1.7,2.9,3.7,1.3,1.5,4.0,5.0,5.9,7.6,4.0,5.0,2.7,4.0,7.6,9.6,10.3,12.6,2.9,3.7,11.5,12.2,4.1,4.5,6.0,7.5,3.3,4.1,17.6,18.6,1.0,7.7,11.6,23.2,23.2,23.2,1.0,1.0,2.2,5.0,1.6,3.5,4.1,9.3,2.2,5.0,2.2,5.0
202609140802,2026-09-14,08,02R,11:14,2026-09-14T11:04:25.692253+09:00,8.5,16.9,87.5,61.8,2.3,23.8,9.3,55.3,23.8,105.0,7.6,36.2,31.8,55.3,65.6,87.5,14.7,6.2,65.6,65.6,9.3,22.8,1.0,1.3,1.6,4.9,0.0,0.0,19.0,45.7,3.0,4.3,2.2,3.0,14.2,22.8,27.7,30.2,1.0,1.4,6.8,8.8,4.8,7.0,43.5,84.3,14.6,20.5,29.0,45.7,2.5,13.1,1.2,13.1,0.0,0.0,1.0,4.1,3.0,16.5,1.0,1.1,1.6,8.2,0.0,0.0,0.0,0.0
202609140202,2026-09-14,02,02R,11:16,2026-09-14T11:06:22.870131+09:00,12.8,3.4,8.9,25.7,20.3,19.3,55.1,5.8,38.6,64.3,11.3,25.7,64.3,4.7,29.7,55.1,27.5,64.3,128.7,48.2,1.1,1.3,5.1,10.3,1.5,2.1,2.0,3.6,5.3,10.3,3.6,7.1,1.6,2.3,4.7,10.5,10.0,20.2,6.1,10.5,4.4,13.7,0.0,0.0,3.9,7.1,11.7,20.2,0.0,0.0,2.6,1.0,0.0,0.0,0.0,0.0,1.1,1.8,1.5,3.7,0.0,0.0,1.5,3.7,1.5,3.7,0.0,0.0
202609141007,2026-09-14,10,07R,11:20,2026-09-14T11:10:29.595938+09:00,6.9,18.3,4.8,26.0,8.9,3.9,34.7,9.7,13.0,18.3,22.3,13.0,104.2,44.6,52.1,104.2,28.4,104.2,44.6,104.2,2.2,2.9,1.6,1.9,12.2,14.7,1.4,1.6,4.3,5.4,2.3,2.8,6.8,7.8,2.0,2.5,13.5,15.0,3.6,4.1,10.0,14.5,4.5,5.3,12.2,15.0,14.0,15.0,6.1,7.8,1.0,0.0,0.0,0.0,7.0,0.0,1.8,6.0,1.1,3.0,0.0,0.0,1.8,6.0,1.0,1.5,0.0,0.0
202609140402,2026-09-14,04,02R,11:24,2026-09-14T11:14:22.687359+09:00,6.5,14.4,96.5,57.9,2.4,11.1,10.7,32.1,22.2,96.5,8.2,32.1,32.1,41.3,96.5,57.9,13.1,11.5,72.3,289.5,7.9,10.6,1.2,1.5,4.5,8.6,7.6,10.6,18.2,25.3,2.8,3.8,3.1,4.6,43.5,51.2,43.2,51.2,1.1,1.2,2.2,3.0,2.1,2.8,6.6,10.3,4.8,7.6,42.0,51.2,4.8,0.0,1.9,1.6,0.0,0.0,1.0,5.2,0.0,0.0,1.0,1.0,20.2,273.3,0.0,0.0,0.0,0.0
202609141103,2026-09-14,11,03R,11:27,2026-09-14T11:18:19.755539+09:00,3.2,12.1,44.5,66.7,5.1,22.2,14.8,26.7,44.5,66.7,4.7,26.7,66.7,16.6,33.3,44.5,16.6,44.5,66.7,19.0,4.2,8.6,4.2,7.8,0.0,0.0,0.0,0.0,5.5,17.2,1.1,1.2,3.7,8.6,2.1,4.5,4.0,8.6,1.7,3.1,1.6,3.1,2.3,4.1,4.7,17.2,0.0,0.0,0.0,0.0,1.0,0.0,18.7,37.5,0.0,0.0,1.0,1.1,1.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202609142107,2026-09-14,21,07R,11:30,2026-09-14T11:20:27.936328+09:00,4.0,4.9,3.3,47.3,17.0,11.5,53.2,12.9,47.3,106.5,14.6,16.3,426.0,12.5,60.8,142.0,35.5,142.0,106.5,85.2,1.1,1.2,3.7,5.2,3.5,5.1,1.8,2.5,5.1,7.0,5.9,8.9,2.6,3.8,2.9,4.6,11.6,17.1,3.7,4.2,3.6,4.2,32.0,33.5,3.1,3.5,10.9,11.1,15.1,16.5,1.1,4.8,24.0,12.0,8.0,0.0,1.0,1.0,1.1,20.6,0.0,0.0,0.0,0.0,1.1,20.6,0.0,0.0
202609140601,2026-09-14,06,01R,11:34,2026-09-14T11:24:17.961956+09:00,6.8,24.6,39.4,49.3,9.3,13.1,14.0,7.8,19.7,15.1,39.4,39.4,32.8,28.1,19.7,49.3,9.3,7.8,15.1,8.5,2.6,7.8,2.5,4.1,4.2,15.7,2.0,2.8,0.0,0.0,2.3,4.1,2.3,7.8,4.5,7.8,0.0,0.0,1.5,2.2,0.0,0.0,6.7,7.8,2.6,4.1,0.0,0.0,7.1,7.8,2.0,6.0,3.0,6.0,0.0,6.0,1.1,1.3,3.0,4.1,3.0,4.1,1.2,1.6,3.0,4.1,3.0,4.1
202609140903,2026-09-14,09,03R,11:33,2026-09-14T11:24:17.961956+09:00,30.9,41.2,123.7,0.0,3.0,4.9,30.9,3.9,61.8,30.9,13.7,41.2,123.7,123.7,0.0,61.8,4.2,41.2,61.8,123.7,10.0,30.7,6.0,15.3,1.0,2.0,0.0,0.0,2.1,7.8,10.2,15.3,0.0,0.0,0.0,0.0,10.0,15.3,2.0,4.1,10.2,15.3,6.5,10.2,0.0,0.0,1.0,1.5,10.2,15.3,1.3,0.0,1.7,0.0,0.0,0.0,1.0,1.5,0.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,4.6,16.5
202609141803,2026-09-14,18,03R,11:38,2026-09-14T11:28:29.222127+09:00,4.1,9.7,17.1,8.2,12.2,34.2,19.1,31.3,23.5,51.3,11.6,36.4,7.8,32.2,9.9,51.3,28.9,14.2,62.7,24.0,1.5,1.6,2.6,3.3,3.8,4.5,3.9,4.5,3.8,4.5,2.1,2.5,3.8,4.6,6.5,7.9,4.2,5.2,5.2,5.8,7.4,7.9,3.3,3.6,6.4,6.7,3.0,3.1,7.5,7.9,1.0,4.1,18.7,37.5,18.7,37.5,1.0,1.0,1.0,2.2,7.8,20.2,2.8,7.1,2.8,7.1,4.1,10.5
202609140803,2026-09-14,08,03R,11:42,2026-09-14T11:32:19.684171+09:00,6.5,66.2,49.6,3.6,41.8,37.8,4.1,198.7,34.5,24.8,34.5,24.8,3.0,198.7,41.8,39.7,88.3,61.1,44.1,397.5,1.6,5.5,2.9,5.8,0.0,0.0,20.0,78.0,1.2,1.9,1.3,2.2,0.0,0.0,0.0,0.0,1.4,2.5,11.7,19.6,23.0,38.6,1.8,2.6,0.0,0.0,11.7,19.5,10.3,19.5,7.3,9.7,7.3,3.2,14.6,1.7,3.7,5.6,2.0,3.0,3.7,5.6,1.5,2.1,2.0,3.0,1.1,1.2
202609140203,2026-09-14,02,03R,11:45,2026-09-14T11:36:18.789499+09:00,9.7,26.1,14.1,29.6,20.6,5.2,30.9,27.2,75.6,24.3,17.9,5.0,21.9,26.1,61.9,18.4,8.0,37.8,8.3,22.7,10.1,11.0,2.6,4.8,6.3,6.9,3.4,6.8,29.7,31.7,2.3,4.2,10.1,11.0,2.3,4.4,10.1,11.0,2.7,4.8,1.0,1.0,2.7,4.8,5.4,10.9,15.1,16.1,4.1,8.3,0.0,4.5,4.5,4.5,1.5,0.0,2.6,7.5,2.6,7.5,1.5,3.7,0.0,0.0,1.1,1.8,1.5,3.7
202609142201,2026-09-14,22,01R,11:48,2026-09-14T11:38:22.749826+09:00,1.4,13.3,37.3,37.3,4.3,10.9,46.6,16.9,31.1,46.6,93.3,93.3,186.7,62.2,186.7,186.7,93.3,0.0,0.0,0.0,1.0,1.6,1.7,3.3,3.0,6.3,1.0,1.3,5.8,9.1,8.0,18.7,8.7,37.5,4.7,37.5,0.0,0.0,0.0,0.0,6.7,18.7,11.0,37.5,7.5,37.5,0.0,0.0,0.0,0.0,1.0,7.5,0.0,0.0,0.0,0.0,1.0,1.0,1.1,5.7,2.6,17.2,0.0,0.0,2.6,17.2,2.6,17.2
202609141008,2026-09-14,10,08R,11:50,2026-09-14T11:40:25.683220+09:00,31.4,10.8,35.3,56.5,4.1,10.0,8.5,11.3,10.8,47.1,14.8,17.6,31.4,47.1,47.1,141.3,13.4,6.0,21.7,70.6,4.0,5.1,1.7,2.0,5.1,10.5,2.8,4.7,12.0,20.6,1.9,2.3,2.4,4.5,4.5,7.5,6.5,10.8,1.4,1.9,4.2,7.2,3.2,5.6,0.0,0.0,5.7,22.1,0.0,0.0,1.1,0.0,2.5,23.2,0.0,0.0,1.1,2.6,1.1,2.6,1.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0
202609140403,2026-09-14,04,03R,11:53,2026-09-14T11:44:17.337708+09:00,10.6,26.6,9.2,53.2,9.6,6.4,42.6,26.6,71.0,42.6,11.2,4.4,17.7,17.7,71.0,15.2,9.2,42.6,16.3,53.2,6.1,7.6,3.4,3.8,4.5,5.2,3.0,3.3,7.0,7.6,1.6,1.7,11.0,14.5,2.6,3.3,11.7,14.5,2.2,2.3,2.3,2.7,3.5,3.8,3.4,3.9,4.5,5.3,6.7,7.2,0.0,1.1,5.4,10.8,5.4,0.0,0.0,0.0,1.0,2.1,2.6,10.5,0.0,0.0,1.0,1.3,0.0,0.0
202609141104,2026-09-14,11,04R,11:56,2026-09-14T11:46:24.138597+09:00,6.1,6.7,21.2,16.5,7.4,37.1,12.3,13.5,9.9,49.5,7.8,24.7,49.5,14.8,12.3,37.1,24.7,24.7,0.0,29.7,1.4,2.7,1.4,4.8,2.4,8.0,0.0,0.0,7.0,24.0,1.1,1.8,1.7,3.2,9.3,12.0,7.0,12.0,1.7,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,3.5,3.5,0.0,5.2,1.1,3.0,0.0,0.0,0.0,0.0,1.1,3.0,0.0,0.0,1.0,1.5
202609140602,2026-09-14,06,02R,11:59,2026-09-14T11:50:32.223709+09:00,17.4,24.8,43.5,58.0,19.3,17.4,15.8,58.0,29.0,43.5,9.1,9.6,11.6,15.8,17.4,17.4,9.6,5.8,9.6,10.8,5.0,26.2,5.0,13.1,8.0,13.1,0.0,0.0,4.2,6.7,1.0,1.1,1.7,8.7,0.0,0.0,0.0,0.0,1.5,3.2,7.5,13.1,2.1,3.2,8.0,13.1,0.0,0.0,8.0,26.2,1.8,1.8,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202609142108,2026-09-14,21,08R,12:01,2026-09-14T11:52:18.820574+09:00,7.2,28.2,37.6,6.9,13.3,30.1,4.3,56.5,14.1,50.2,11.5,37.6,6.1,113.0,13.3,226.1,41.1,8.0,64.6,64.6,4.0,7.1,1.9,2.7,10.7,20.6,6.0,10.6,1.4,1.8,2.5,4.5,6.3,21.0,0.0,0.0,3.0,5.4,3.0,5.5,11.2,19.8,1.4,1.7,0.0,0.0,2.5,4.4,6.0,10.1,3.7,11.2,7.5,11.2,22.5,1.4,4.8,12.7,1.2,2.5,1.2,2.5,4.8,12.7,0.0,0.0,1.2,2.5
202609140904,2026-09-14,09,04R,12:03,2026-09-14T11:54:23.203907+09:00,29.2,23.4,29.2,58.5,117.0,117.0,39.0,23.4,29.2,23.4,11.7,10.6,29.2,3.5,6.5,8.3,14.6,117.0,19.5,6.8,3.1,7.6,3.5,3.6,3.5,5.2,3.1,5.2,4.8,7.6,2.3,5.2,0.0,0.0,1.0,1.2,0.0,0.0,4.8,7.5,5.5,10.0,3.5,5.2,9.0,15.3,0.0,0.0,9.0,15.3,6.6,2.3,1.8,6.6,19.8,0.0,3.0,10.1,3.0,10.1,1.2,3.6,1.0,1.0,3.0,10.1,3.0,10.1
202609141804,2026-09-14,18,04R,12:10,2026-09-14T12:00:49.508005+09:00,9.1,12.7,4.3,28.4,27.1,11.2,50.3,14.0,80.0,14.3,20.7,8.0,29.3,11.3,58.7,8.0,28.8,73.4,20.4,20.0,1.2,1.4,6.0,8.2,5.7,7.5,1.6,2.2,10.5,14.4,3.2,4.0,4.4,5.5,1.4,2.0,3.2,3.9,9.2,9.8,6.2,7.5,8.2,8.9,10.6,12.4,9.2,9.8,3.2,3.8,1.7,3.0,12.2,36.7,3.0,0.0,1.0,1.0,1.2,3.0,2.0,5.6,7.1,21.3,2.0,5.6,7.1,21.3
