レースコード,レース日,レース場,レース回,締切時刻,取得日時,3連単_1-2-3,3連単_1-2-4,3連単_1-2-5,3連単_1-2-6,3連単_1-3-2,3連単_1-3-4,3連単_1-3-5,3連単_1-3-6,3連単_1-4-2,3連単_1-4-3,3連単_1-4-5,3連単_1-4-6,3連単_1-5-2,3連単_1-5-3,3連単_1-5-4,3連単_1-5-6,3連単_1-6-2,3連単_1-6-3,3連単_1-6-4,3連単_1-6-5,3連単_2-1-3,3連単_2-1-4,3連単_2-1-5,3連単_2-1-6,3連単_2-3-1,3連単_2-3-4,3連単_2-3-5,3連単_2-3-6,3連単_2-4-1,3連単_2-4-3,3連単_2-4-5,3連単_2-4-6,3連単_2-5-1,3連単_2-5-3,3連単_2-5-4,3連単_2-5-6,3連単_2-6-1,3連単_2-6-3,3連単_2-6-4,3連単_2-6-5,3連単_3-1-2,3連単_3-1-4,3連単_3-1-5,3連単_3-1-6,3連単_3-2-1,3連単_3-2-4,3連単_3-2-5,3連単_3-2-6,3連単_3-4-1,3連単_3-4-2,3連単_3-4-5,3連単_3-4-6,3連単_3-5-1,3連単_3-5-2,3連単_3-5-4,3連単_3-5-6,3連単_3-6-1,3連単_3-6-2,3連単_3-6-4,3連単_3-6-5,3連単_4-1-2,3連単_4-1-3,3連単_4-1-5,3連単_4-1-6,3連単_4-2-1,3連単_4-2-3,3連単_4-2-5,3連単_4-2-6,3連単_4-3-1,3連単_4-3-2,3連単_4-3-5,3連単_4-3-6,3連単_4-5-1,3連単_4-5-2,3連単_4-5-3,3連単_4-5-6,3連単_4-6-1,3連単_4-6-2,3連単_4-6-3,3連単_4-6-5,3連単_5-1-2,3連単_5-1-3,3連単_5-1-4,3連単_5-1-6,3連単_5-2-1,3連単_5-2-3,3連単_5-2-4,3連単_5-2-6,3連単_5-3-1,3連単_5-3-2,3連単_5-3-4,3連単_5-3-6,3連単_5-4-1,3連単_5-4-2,3連単_5-4-3,3連単_5-4-6,3連単_5-6-1,3連単_5-6-2,3連単_5-6-3,3連単_5-6-4,3連単_6-1-2,3連単_6-1-3,3連単_6-1-4,3連単_6-1-5,3連単_6-2-1,3連単_6-2-3,3連単_6-2-4,3連単_6-2-5,3連単_6-3-1,3連単_6-3-2,3連単_6-3-4,3連単_6-3-5,3連単_6-4-1,3連単_6-4-2,3連単_6-4-3,3連単_6-4-5,3連単_6-5-1,3連単_6-5-2,3連単_6-5-3,3連単_6-5-4
202609120901,2026-09-12,09,01R,10:33,2026-09-12T10:24:24.784745+09:00,9.8,6.7,15.8,15.9,14.8,19.2,34.3,52.6,13.3,26.5,30.1,25.5,30.6,62.5,57.0,82.3,36.9,74.6,47.9,121.4,50.6,45.3,85.3,70.2,88.4,143.3,238.8,494.1,118.4,161.0,265.4,251.4,217.1,223.9,311.5,409.4,139.1,409.4,462.3,716.5,64.8,74.6,132.7,201.8,93.0,174.7,318.4,421.5,132.7,181.4,333.2,421.5,349.5,238.8,387.3,434.2,477.7,623.1,551.2,387.3,63.9,112.8,131.4,93.6,84.8,149.2,377.1,227.4,130.2,223.9,377.1,421.5,270.4,227.4,286.6,223.9,174.7,349.5,530.8,494.1,147.7,387.3,186.1,220.4,270.4,421.5,281.0,270.4,398.1,573.2,530.8,477.7,367.4,623.1,623.1,651.4,494.1,573.2,421.5,716.5,107.7,304.9,251.4,843.0,161.0,597.1,796.2,1194,895.7,955.4,843.0,716.5,318.4,682.4,955.4,895.7,1433,955.4,682.4,1302
202609121701,2026-09-12,17,01R,10:38,2026-09-12T10:28:18.660145+09:00,13.1,24.9,136.2,37.0,7.3,5.7,73.2,13.0,52.2,30.2,172.7,41.1,186.0,119.4,219.8,509.1,44.1,33.8,58.6,420.6,60.0,76.7,372.0,132.5,84.1,130.7,509.1,248.0,169.7,153.5,879.4,345.5,483.7,569.0,1612,967.4,254.5,372.0,420.6,1934,20.4,16.9,86.3,27.8,69.1,101.8,276.4,115.1,39.6,85.6,333.5,62.0,358.3,460.6,569.0,509.1,71.1,113.8,89.5,420.6,69.1,64.9,205.8,113.8,140.2,138.2,439.7,268.7,87.9,108.6,420.6,108.6,879.4,744.1,439.7,744.1,210.3,163.9,189.6,537.4,248.0,483.7,403.0,604.6,420.6,358.3,1074,879.4,691.0,879.4,569.0,744.1,569.0,1074,806.1,644.9,420.6,744.1,537.4,691.0,113.8,89.5,197.4,691.0,189.6,268.7,691.0,967.4,175.8,372.0,205.8,744.1,345.5,604.6,312.0,1209,1612,1612,1382,1074
202609120801,2026-09-12,08,01R,10:39,2026-09-12T10:30:21.505354+09:00,10.5,14.0,6.6,15.4,20.2,35.9,21.3,50.4,25.2,53.1,25.2,41.8,11.7,25.3,26.5,21.2,46.0,95.7,79.9,45.9,75.9,99.4,52.4,97.5,128.5,341.3,229.8,333.9,222.0,497.2,374.9,457.4,118.8,322.1,391.0,255.5,343.9,775.3,476.5,419.6,103.2,183.7,123.6,378.0,140.7,254.1,300.9,557.8,299.0,444.1,571.8,693.1,206.0,354.6,737.8,341.3,749.9,762.4,749.9,749.9,75.2,173.2,72.0,112.6,155.6,452.9,223.1,394.3,309.1,491.9,618.2,693.1,88.1,198.9,404.8,162.8,231.0,331.5,618.2,387.6,55.3,127.4,100.3,89.5,111.3,371.9,346.5,304.9,225.3,491.9,737.8,635.3,153.0,336.3,491.9,299.0,194.6,311.2,579.0,387.6,313.3,775.3,476.5,439.8,471.6,953.0,672.7,693.1,703.8,1016,994.5,1063,397.8,762.4,1039,737.8,466.8,663.0,897.0,749.9
202609121801,2026-09-12,18,01R,10:42,2026-09-12T10:32:24.316010+09:00,9.8,8.1,10.9,29.2,16.8,18.2,16.4,40.5,19.1,30.2,16.5,34.2,18.1,25.0,22.6,30.1,90.4,99.6,81.4,57.9,68.9,63.4,66.3,147.2,165.8,205.5,274.5,602.8,163.4,331.6,231.7,521.7,146.0,315.2,303.4,446.0,527.9,857.8,883.3,769.1,82.0,85.7,69.8,165.5,200.4,237.2,243.7,435.2,194.7,299.3,326.8,623.8,143.2,247.1,307.6,384.5,506.9,883.3,1101,660.8,99.2,179.5,81.2,159.8,185.4,437.3,297.3,455.1,310.8,487.5,477.0,737.3,140.0,258.6,389.5,247.8,420.8,590.8,892.1,446.0,87.8,116.4,107.3,116.6,164.6,418.8,401.8,435.2,201.8,498.4,540.7,544.0,200.4,443.8,575.5,424.8,258.6,769.1,857.8,670.8,418.8,571.9,641.8,326.8,919.7,1486,1025,1074,910.3,1593,1486,1239,959.3,1293,2027,1312,361.2,1115,1394,1074
202609120201,2026-09-12,02,01R,10:47,2026-09-12T10:38:21.298065+09:00,11.6,19.5,17.7,102.3,17.1,23.1,23.0,158.4,25.5,32.6,24.9,124.3,26.5,27.7,32.2,162.0,230.0,329.1,289.1,345.0,36.2,51.6,39.5,235.1,54.1,74.0,91.0,245.9,95.5,105.3,105.3,334.3,70.6,94.2,113.8,264.1,497.5,509.4,594.3,521.8,42.1,62.1,53.3,274.3,62.9,82.2,96.8,216.1,76.6,99.0,88.7,368.8,83.2,113.2,132.8,389.0,509.4,668.6,629.2,548.6,51.6,65.8,40.5,237.7,95.9,144.5,102.8,310.0,110.2,164.5,111.4,375.3,49.9,76.9,98.1,196.2,375.3,375.3,356.6,301.3,48.5,73.7,57.5,218.3,78.6,156.1,136.2,375.3,108.6,186.0,189.3,436.6,76.1,146.5,199.9,324.1,254.7,578.2,419.5,521.8,362.6,465.1,594.3,534.9,668.6,792.4,445.7,1126,737.7,972.5,419.5,930.2,822.9,1258,792.4,764.1,563.0,1645,891.5,713.2
202609121006,2026-09-12,10,06R,10:50,2026-09-12T10:40:21.637235+09:00,92.5,30.0,77.6,103.2,88.1,100.2,152.8,239.1,35.4,98.1,56.9,84.4,98.9,201.2,116.1,256.9,149.9,262.4,135.6,221.5,77.1,26.6,42.2,80.2,123.8,80.4,118.9,246.4,20.5,46.2,12.9,21.6,71.2,108.2,28.4,69.5,158.8,344.9,57.0,117.2,177.5,138.7,142.0,287.4,298.1,130.5,158.8,287.4,211.8,174.9,271.3,409.3,274.4,221.5,313.6,635.5,779.0,503.1,689.9,754.6,26.4,88.1,39.3,55.5,23.1,55.5,14.5,23.1,158.8,139.5,139.5,265.3,45.6,22.9,93.9,26.5,71.4,36.5,163.1,43.8,256.9,321.9,208.1,524.9,248.9,301.8,92.5,280.8,464.4,271.3,395.8,754.6,149.0,80.4,313.6,114.4,482.9,313.6,928.8,193.1,326.3,670.8,402.4,754.6,416.3,503.1,173.7,349.9,1097,574.9,574.9,1006,330.8,111.8,503.1,178.8,894.4,439.0,1271,256.9
202609121601,2026-09-12,16,01R,10:57,2026-09-12T10:48:19.004666+09:00,7.4,5.4,72.5,23.8,11.2,12.7,102.0,36.6,7.1,11.2,84.2,16.3,133.2,184.0,159.4,270.5,57.9,66.6,60.1,379.8,74.6,59.7,266.4,120.6,155.2,189.9,743.8,557.9,103.7,278.9,811.5,307.8,469.8,811.5,1190,1115,396.7,1050,661.2,1623,83.4,61.7,198.3,150.0,182.1,234.9,371.9,435.4,81.5,171.6,415.1,247.9,435.4,415.1,457.7,939.6,457.7,892.6,661.2,1190,31.1,49.3,118.2,59.5,83.0,160.8,575.9,202.8,95.4,212.5,525.0,225.9,371.9,595.1,457.7,575.9,115.9,234.9,330.6,575.9,350.0,557.9,595.1,595.1,615.6,991.8,1115,1373,686.6,1050,557.9,1785,661.2,1373,850.1,1190,811.5,1983,939.6,1623,247.9,292.6,343.3,1373,510.0,714.1,991.8,2975,637.6,939.6,637.6,2231,251.4,892.6,1115,1983,1785,1785,2231,1785
202609120902,2026-09-12,09,02R,11:00,2026-09-12T10:50:27.235969+09:00,12.5,22.6,36.2,47.4,15.9,17.4,31.8,57.9,32.8,51.5,52.8,88.7,55.6,53.4,80.2,119.2,83.4,83.4,149.0,198.6,25.1,31.8,47.9,81.8,39.7,49.6,74.5,181.4,80.2,85.1,94.8,231.7,99.3,173.8,134.5,173.8,173.8,245.4,208.6,231.7,29.5,43.0,38.9,74.5,43.4,35.3,99.3,166.8,63.2,58.7,112.7,260.7,109.7,126.4,181.4,260.7,219.5,347.6,245.4,245.4,65.1,112.7,50.8,115.8,92.7,115.8,134.5,173.8,73.1,122.7,134.5,298.0,134.5,139.0,119.2,208.6,154.5,173.8,298.0,417.2,109.7,134.5,189.6,143.8,154.5,181.4,198.6,231.7,219.5,181.4,208.6,320.9,298.0,320.9,463.5,298.0,219.5,347.6,231.7,596.0,115.8,181.4,347.6,521.5,219.5,417.2,417.2,596.0,320.9,463.5,278.1,695.3,463.5,320.9,834.4,695.3,521.5,347.6,834.4,834.4
202609122106,2026-09-12,21,06R,10:59,2026-09-12T10:50:27.235969+09:00,46.5,38.1,187.3,19.5,120.0,109.5,173.4,154.8,60.6,90.9,217.8,76.1,146.3,162.8,205.8,271.4,18.9,72.0,51.6,212.8,56.5,26.3,199.2,19.9,84.7,59.4,390.2,88.3,31.5,52.3,208.1,16.7,506.2,585.3,492.9,506.2,13.9,29.5,11.2,130.9,167.2,139.7,275.4,317.4,228.4,117.8,535.2,191.1,271.4,147.4,669.0,340.5,468.3,693.7,550.9,1040,468.3,263.8,346.8,1338,58.5,220.3,275.4,157.4,52.4,135.7,480.3,44.2,253.1,201.4,645.9,302.1,425.7,814.4,936.6,567.6,98.0,51.1,223.0,407.2,374.6,645.9,669.0,892.0,780.5,814.4,624.4,720.4,1248,567.6,780.5,1338,749.2,851.4,1248,892.0,693.7,1040,985.8,1338,23.9,87.5,58.9,390.2,15.4,34.4,12.7,105.8,271.4,153.5,171.8,780.5,76.1,35.1,140.8,506.2,550.9,693.7,851.4,780.5
202609120501,2026-09-12,05,01R,11:03,2026-09-12T10:54:21.908533+09:00,8.8,10.9,13.5,57.0,21.6,57.8,57.8,111.6,30.3,60.8,71.5,125.4,33.9,62.7,70.8,127.3,91.6,194.1,247.0,169.8,14.0,18.2,20.9,55.0,24.2,54.7,45.8,214.5,50.0,105.8,87.6,214.5,46.5,55.8,88.6,119.9,148.2,582.3,479.6,291.1,42.9,90.5,98.2,301.9,44.5,88.6,90.5,247.0,150.9,173.4,291.1,354.4,140.5,110.1,407.6,198.8,326.1,627.1,370.6,291.1,53.9,114.8,110.1,254.7,70.8,133.6,159.8,254.7,163.0,247.0,291.1,627.1,143.0,133.6,226.4,198.8,247.0,326.1,582.3,326.1,81.5,169.8,173.4,313.5,92.6,145.5,254.7,388.2,220.3,189.6,429.1,627.1,254.7,263.0,905.9,429.1,354.4,627.1,627.1,741.2,177.2,582.3,679.4,582.3,232.9,905.9,741.2,1164,741.2,1019,815.3,905.9,741.2,627.1,1630,1164,627.1,1358,1630,1358
202609120802,2026-09-12,08,02R,11:06,2026-09-12T10:56:22.450257+09:00,11.7,69.6,21.8,51.2,10.6,47.1,16.6,41.7,142.8,113.4,203.5,239.6,38.6,32.6,170.8,112.5,135.7,124.3,353.8,196.8,20.2,96.1,35.8,72.4,20.3,105.3,28.0,55.0,312.8,189.3,362.4,391.0,72.4,52.4,330.2,170.8,243.6,179.0,632.3,312.8,15.9,68.9,21.8,54.2,19.6,73.2,25.2,54.1,138.2,167.9,230.4,297.2,38.3,38.8,202.1,85.4,145.6,150.8,323.0,186.9,199.4,203.5,239.6,353.8,218.5,294.2,366.9,437.0,206.4,323.0,464.4,582.7,412.8,503.7,582.7,487.2,550.4,632.3,743.0,849.1,92.8,78.6,385.9,232.2,115.6,90.8,385.9,258.4,93.1,91.4,550.4,230.4,550.4,646.1,825.6,632.3,309.6,323.0,316.1,743.0,326.6,330.2,990.7,825.6,464.4,341.6,928.8,675.4,326.6,303.2,707.6,874.1,1143,1292,958.7,1100,849.1,646.1,619.2,1350
202609120202,2026-09-12,02,02R,11:16,2026-09-12T11:06:23.046489+09:00,29.7,93.3,95.2,115.0,31.8,114.1,206.1,155.1,145.3,189.1,179.3,234.0,148.4,219.1,219.1,336.8,134.0,270.7,406.1,345.2,17.7,52.7,57.7,34.6,12.4,15.4,19.2,10.4,73.4,35.7,105.4,83.1,131.5,62.2,111.3,98.6,83.6,33.7,116.0,103.8,35.9,65.4,127.8,115.0,28.9,25.6,30.8,19.6,107.8,55.0,156.9,160.5,120.0,86.8,121.1,142.3,156.9,70.0,238.0,153.4,138.0,222.7,206.1,321.1,158.7,71.9,194.4,191.7,209.2,78.0,184.1,215.7,276.1,260.5,203.0,345.2,476.1,246.5,270.7,328.7,313.8,242.2,445.4,418.4,219.1,166.3,345.2,209.2,246.5,174.7,306.8,321.1,431.5,511.4,383.5,431.5,222.7,363.3,293.8,531.1,197.2,265.5,460.3,476.1,172.6,81.2,186.6,260.5,222.7,86.8,170.4,212.4,627.6,313.8,345.2,531.1,552.3,476.1,363.3,600.3
