レースコード,レース日,レース場,レース回,締切時刻,取得日時,ボーダー順位,1着点,2着点,3着点,4着点,5着点,6着点,艇1_級別,艇1_登録番号,艇1_選手名,艇1_得点率,艇1_順位,艇1_ボーダー状態,艇1_早見,艇1_1着時得点率,艇1_1着時状態,艇1_2着時得点率,艇1_2着時状態,艇1_3着時得点率,艇1_3着時状態,艇1_4着時得点率,艇1_4着時状態,艇1_5着時得点率,艇1_5着時状態,艇1_6着時得点率,艇1_6着時状態,艇2_級別,艇2_登録番号,艇2_選手名,艇2_得点率,艇2_順位,艇2_ボーダー状態,艇2_早見,艇2_1着時得点率,艇2_1着時状態,艇2_2着時得点率,艇2_2着時状態,艇2_3着時得点率,艇2_3着時状態,艇2_4着時得点率,艇2_4着時状態,艇2_5着時得点率,艇2_5着時状態,艇2_6着時得点率,艇2_6着時状態,艇3_級別,艇3_登録番号,艇3_選手名,艇3_得点率,艇3_順位,艇3_ボーダー状態,艇3_早見,艇3_1着時得点率,艇3_1着時状態,艇3_2着時得点率,艇3_2着時状態,艇3_3着時得点率,艇3_3着時状態,艇3_4着時得点率,艇3_4着時状態,艇3_5着時得点率,艇3_5着時状態,艇3_6着時得点率,艇3_6着時状態,艇4_級別,艇4_登録番号,艇4_選手名,艇4_得点率,艇4_順位,艇4_ボーダー状態,艇4_早見,艇4_1着時得点率,艇4_1着時状態,艇4_2着時得点率,艇4_2着時状態,艇4_3着時得点率,艇4_3着時状態,艇4_4着時得点率,艇4_4着時状態,艇4_5着時得点率,艇4_5着時状態,艇4_6着時得点率,艇4_6着時状態,艇5_級別,艇5_登録番号,艇5_選手名,艇5_得点率,艇5_順位,艇5_ボーダー状態,艇5_早見,艇5_1着時得点率,艇5_1着時状態,艇5_2着時得点率,艇5_2着時状態,艇5_3着時得点率,艇5_3着時状態,艇5_4着時得点率,艇5_4着時状態,艇5_5着時得点率,艇5_5着時状態,艇5_6着時得点率,艇5_6着時状態,艇6_級別,艇6_登録番号,艇6_選手名,艇6_得点率,艇6_順位,艇6_ボーダー状態,艇6_早見,艇6_1着時得点率,艇6_1着時状態,艇6_2着時得点率,艇6_2着時状態,艇6_3着時得点率,艇6_3着時状態,艇6_4着時得点率,艇6_4着時状態,艇6_5着時得点率,艇6_5着時状態,艇6_6着時得点率,艇6_6着時状態
202609120901,2026-09-12,09,01R,10:33,2026-09-12T10:24:24.784745+09:00,18,10,08,06,04,02,01,A1,4136,江夏 満,0.00,1,01,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4458,抹香 雄三,0.00,1,01,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5354,渡邊 雄斗,0.00,1,01,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5172,田村 慶,0.00,1,01,8,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4106,坂井 康嗣,0.00,1,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4423,坂口 貴彦,0.00,1,01,6,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202609120801,2026-09-12,08,01R,10:39,2026-09-12T10:30:21.505354+09:00,18,10,08,06,04,02,01,A2,5188,武井 莉里佳,0.00,1,01,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4534,坂 咲友理,0.00,1,01,8,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5365,石村 日奈那,0.00,1,01,9,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B2,5251,沼田 七華,0.00,1,01,5,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5296,永田 楽,0.00,1,01,7,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4479,矢野 真梨菜,0.00,1,01,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202609121801,2026-09-12,18,01R,10:42,2026-09-12T10:32:24.316010+09:00,18,10,08,06,04,02,01,A1,4980,佐々木 完太,0.00,1,01,8,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A1,4682,大上 卓人,0.00,1,01,6,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A1,4772,石丸 海渡,0.00,1,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A1,4013,中島 孝平,0.00,1,01,9,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A1,5084,末永 和也,0.00,1,01,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A1,5112,砂長 知輝,0.00,1,01,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202609120201,2026-09-12,02,01R,10:47,2026-09-12T10:38:21.298065+09:00,6,10,08,06,04,02,01,B1,4973,栗原 直也,8.00,9,00,10,9.00,3,8.00,2,7.00,0,6.00,0,5.00,0,4.50,0,B1,4846,佐藤 駿介,2.00,35,00,7,6.00,0,5.00,0,4.00,0,3.00,0,2.00,0,1.50,0,B1,5313,鈴木 唯央,1.00,40,00,9,5.50,0,4.50,0,3.50,0,2.50,0,1.50,0,1.00,0,B2,4865,立具 敬司,3.00,33,00,5,6.50,0,5.50,0,4.50,0,3.50,0,2.50,0,2.00,0,B1,5008,羽野 諒,1.50,38,00,,4.33,0,3.67,0,3.00,0,2.33,0,1.67,0,1.33,0,B2,5455,澁澤 周羽,1.00,40,00,6,5.50,0,4.50,0,3.50,0,2.50,0,1.50,0,1.00,0
202609121006,2026-09-12,10,06R,10:50,2026-09-12T10:40:21.637235+09:00,18,10,08,06,04,02,01,B1,3620,信濃 由行,1.00,25,00,2,5.50,5,4.50,5,3.50,0,2.50,0,1.50,0,1.00,0,A2,5045,平川 香織,0.00,30,00,10,10.00,5,8.00,5,6.00,3,4.00,3,2.00,2,1.00,2,B1,4429,豊田 泰洋,2.00,20,00,1,6.00,5,5.00,5,4.00,5,3.00,0,2.00,0,1.50,0,A1,3940,飯山 泰,0.00,30,00,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,4,1.00,2,A2,3968,茶谷 信次,0.00,30,00,11,10.00,5,8.00,5,6.00,5,4.00,3,2.00,2,1.00,2,B2,3788,一宮 稔弘,0.00,30,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,0,1.00,0
202609120902,2026-09-12,09,02R,11:00,2026-09-12T10:50:27.235969+09:00,18,10,08,06,04,02,01,B1,3268,森 竜也,0.00,1,01,8,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,3430,角浜 修,0.00,1,01,9,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,3619,長谷川 充,0.00,1,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,3211,北川 敏弘,0.00,1,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,3448,高山 秀雄,0.00,1,01,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,3567,吉岡 誠,0.00,1,01,7,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202609122106,2026-09-12,21,06R,10:59,2026-09-12T10:50:27.235969+09:00,18,10,08,06,04,02,01,B1,3843,上之 晃弘,4.00,30,00,,5.00,0,4.67,0,4.33,0,4.00,0,3.67,0,3.50,0,A2,4330,奈須 啓太,9.40,2,01,12,9.50,5,9.17,5,8.83,5,8.50,5,8.17,5,8.00,5,B1,5317,長尾 萌加,4.40,26,00,1,5.33,5,5.00,0,4.67,0,4.33,0,4.00,0,3.83,0,B1,4638,小林 遼太,7.75,8,01,10,8.20,5,7.80,5,7.40,5,7.00,5,6.60,5,6.40,5,B2,5457,山田 陽翔,1.20,43,00,,2.67,0,2.33,0,2.00,0,1.67,0,1.33,0,1.17,0,A1,3473,石川 真二,賞除,--,00,,-13.00,0,-13.40,0,-13.80,0,-14.20,0,-14.60,0,-14.80,0
202609120802,2026-09-12,08,02R,11:06,2026-09-12T10:56:22.450257+09:00,18,10,08,06,04,02,01,B1,5230,石原 凪紗,0.00,7,01,8,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4909,薮内 瑞希,0.00,7,01,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A2,5146,野田 彩加,0.00,7,01,7,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B2,5357,田中 瀬里奈,0.00,7,01,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5194,大久保 佑香,0.00,7,01,9,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5052,赤井 星璃菜,0.00,7,01,6,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202609120202,2026-09-12,02,02R,11:16,2026-09-12T11:06:23.046489+09:00,6,10,08,06,04,02,01,B1,3161,古場 輝義,3.50,31,00,,5.67,0,5.00,0,4.33,0,3.67,0,3.00,0,2.67,0,A1,4762,藤原 啓史朗,8.00,9,00,12,8.67,2,8.00,0,7.33,0,6.67,0,6.00,0,5.67,0,A2,4451,松崎 祐太郎,6.50,17,00,11,7.67,0,7.00,0,6.33,0,5.67,0,5.00,0,4.67,0,B1,3072,西田 靖,8.00,9,00,8,9.00,3,8.00,0,7.00,0,6.00,0,5.00,0,4.50,0,B1,3834,細川 明人,6.00,20,00,9,8.00,2,7.00,0,6.00,0,5.00,0,4.00,0,3.50,0,B1,3692,竹腰 正樹,7.50,13,00,6,8.33,0,7.67,0,7.00,0,6.33,0,5.67,0,5.33,0
202609121802,2026-09-12,18,02R,11:16,2026-09-12T11:06:23.046489+09:00,18,10,08,06,04,02,01,A1,5142,常住 蓮,0.00,1,01,8,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A1,3959,坪井 康晴,0.00,1,01,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A1,4305,金子 拓矢,0.00,1,01,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A1,4239,竹田 辰也,0.00,1,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A1,4256,渡辺 浩司,0.00,1,01,9,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A1,4168,石野 貴之,0.00,1,01,7,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202609121007,2026-09-12,10,07R,11:20,2026-09-12T11:10:25.540374+09:00,18,10,08,06,04,02,01,B1,4432,黄金井 力良,6.00,12,01,1,8.00,5,7.00,5,6.00,5,5.00,5,4.00,5,3.50,0,A2,3746,岡瀬 正人,0.00,33,00,11,10.00,5,8.00,5,6.00,5,4.00,3,2.00,2,1.00,2,B1,3474,松瀬 弘美,0.00,33,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,0,1.00,0,B1,3587,武田 信一,6.00,12,01,2,8.00,5,7.00,5,6.00,5,5.00,5,4.00,5,3.50,0,A2,3613,角谷 健吾,0.00,33,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,0,1.00,0,A1,4931,木谷 賢太,0.00,33,00,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,4,1.00,2
202609120903,2026-09-12,09,03R,11:27,2026-09-12T11:18:16.977939+09:00,18,10,08,06,04,02,01,B1,4390,松本 弓雄,0.00,7,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A2,4824,松井 洪弥,0.00,7,01,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A2,4977,馬野 耀,0.00,7,01,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,3827,今泉 徹,0.00,7,01,8,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5356,長谷川 暖,0.00,7,01,7,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A1,4703,森永 隆,0.00,7,01,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202609122107,2026-09-12,21,07R,11:29,2026-09-12T11:20:25.909963+09:00,18,10,08,06,04,02,01,B1,3998,冨成 謙児,3.20,39,00,1,4.33,0,4.00,0,3.67,0,3.33,0,3.00,0,2.83,0,B1,4853,前原 哉,6.00,14,01,11,6.80,5,6.40,5,6.00,5,5.60,3,5.20,2,5.00,2,B1,4020,川上 清人,1.60,40,00,,3.00,0,2.67,0,2.33,0,2.00,0,1.67,0,1.50,0,B1,5143,常盤 海心,3.80,36,00,2,4.83,0,4.50,0,4.17,0,3.83,0,3.50,0,3.33,0,B1,4744,伊藤 玲奈,4.60,25,00,3,5.50,5,5.17,0,4.83,0,4.50,0,4.17,0,4.00,0,B1,3873,別府 昌樹,8.00,6,01,12,8.40,5,8.00,5,7.60,5,7.20,5,6.80,5,6.60,5
202609120803,2026-09-12,08,03R,11:35,2026-09-12T11:26:22.010607+09:00,18,10,08,06,04,02,01,B1,5078,山川 波乙,0.00,13,01,7,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5324,畑田 希咲,0.00,13,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4897,深見 亜由美,0.00,13,01,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B2,5438,星田 夢結,0.00,13,01,9,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A1,4208,三浦 永理,0.00,13,01,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4764,小池 礼乃,0.00,13,01,8,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202609120601,2026-09-12,06,01R,11:39,2026-09-12T11:30:20.875124+09:00,18,10,08,06,04,02,01,B1,3796,長野 道臣,6.00,21,00,11,8.00,3,7.00,3,6.00,2,5.00,2,4.00,0,3.50,0,B1,4684,楠原 翔太,4.00,26,00,10,7.00,3,6.00,2,5.00,2,4.00,0,3.00,0,2.50,0,B1,5353,草川 壮良,4.50,25,00,7,6.33,2,5.67,2,5.00,0,4.33,0,3.67,0,3.33,0,B1,3306,武田 正紀,3.50,29,00,8,5.67,2,5.00,0,4.33,0,3.67,0,3.00,0,2.67,0,B1,4876,梅木 敬太,2.50,35,00,9,5.00,2,4.33,0,3.67,0,3.00,0,2.33,0,2.00,0,B2,5463,出口 飛龍,4.00,26,00,6,7.00,3,6.00,2,5.00,2,4.00,0,3.00,0,2.50,0
202609120203,2026-09-12,02,03R,11:45,2026-09-12T11:36:18.914075+09:00,6,10,08,06,04,02,01,B1,4572,渡部 悟,5.00,22,00,,6.67,0,6.00,0,5.33,0,4.67,0,4.00,0,3.67,0,B1,4649,和田 操拓,1.00,41,00,12,5.50,0,4.50,0,3.50,0,2.50,0,1.50,0,1.00,0,B2,5259,野田 昇吾,2.00,36,00,7,6.00,0,5.00,0,4.00,0,3.00,0,2.00,0,1.50,0,A1,5126,山下 大輝,4.50,25,00,9,6.33,0,5.67,0,5.00,0,4.33,0,3.67,0,3.33,0,B1,4866,橋本 英一,2.00,36,00,8,6.00,0,5.00,0,4.00,0,3.00,0,2.00,0,1.50,0,A2,4363,大野 芳顕,9.50,2,01,10,9.67,3,9.00,3,8.33,2,7.67,0,7.00,0,6.67,0
202609121803,2026-09-12,18,03R,11:46,2026-09-12T11:36:18.914075+09:00,18,10,08,06,04,02,01,A1,4361,柳生 泰二,0.00,4,01,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A1,4205,山口 剛,0.00,4,01,8,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A1,4826,井上 一輝,0.00,4,01,9,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A1,4928,栗城 匠,0.00,4,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A1,4528,黒井 達矢,0.00,4,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A1,4852,川原 祐明,0.00,4,01,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202609121008,2026-09-12,10,08R,11:51,2026-09-12T11:42:22.559342+09:00,18,10,08,06,04,02,01,B1,3442,宮武 英司,1.00,32,00,3,5.50,5,4.50,5,3.50,0,2.50,0,1.50,0,1.00,0,A2,4842,山下 昂大,0.00,37,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,0,1.00,0,A2,3251,平石 和男,10.00,1,01,2,10.00,5,9.00,5,8.00,5,7.00,5,6.00,5,5.50,5,A1,4199,北川 潤二,0.00,37,00,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,4,1.00,2,B1,4564,山本 景士郎,4.00,18,01,4,7.00,5,6.00,5,5.00,5,4.00,5,3.00,0,2.50,0,B1,5294,豊田 祥生,0.00,37,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,0,1.00,0
